category,brand,product_name,flavor,size,calories,protein_g,carbs_g,fat_g,sugar_g,fiber_g,caffeine_mg,sodium_mg,ingredients,photo_url
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Mocha Cappuccino,32g scoop,120,24,3,1.5,1,0,15,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Cocoa Processed with Alkali, Coffee, Lecithin, Natural and Artificial Flavor, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-mocha-cappuccino.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Chocolate Malt,31g scoop,120,24,3,1.5,1,1,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Cocoa Processed with Alkali, Natural and Artificial Flavor, Lecithin, Salt, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-chocolate-malt.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Rocky Road,32g scoop,120,24,4,1.5,1,1,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Cocoa Processed with Alkali, Natural and Artificial Flavor, Lecithin, Salt, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-rocky-road.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Chocolate Coconut,32g scoop,120,24,3,1.5,1,1,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Cocoa Processed with Alkali, Natural and Artificial Flavor, Lecithin, Salt, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-chocolate-coconut.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,French Vanilla Crème,31g scoop,120,24,4,1.5,1,0,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Natural and Artificial Flavor, Lecithin, Salt, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-french-vanilla-cr-me.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Strawberries & Cream,31g scoop,120,24,3,1.5,1,0,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Natural and Artificial Flavor, Lecithin, Beet Powder, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-strawberries-cream.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,White Chocolate Raspberry,31g scoop,120,24,4,1.5,1,0,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Natural and Artificial Flavor, Lecithin, Salt, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-white-chocolate-raspberry.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Cinnamon Roll,31g scoop,120,24,3,1.5,1,0,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Natural and Artificial Flavor, Lecithin, Salt, Cinnamon, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-cinnamon-roll.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Coffee,31g scoop,120,24,3,1.5,1,0,15,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Coffee, Lecithin, Natural and Artificial Flavor, Acesulfame Potassium, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-coffee.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,S'Mores,32g scoop,120,24,4,1.5,1,0,0,140,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Natural and Artificial Flavor, Cocoa Processed with Alkali, Lecithin, Salt, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-s-mores.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Fruity Cereal,32g scoop,120,24,4,1.5,1,0,0,130,"Protein Blend (Whey Protein Isolate, Whey Protein Concentrate, Whey Peptides), Natural and Artificial Flavor, Lecithin, Salt, Sucralose, Acesulfame Potassium, Red 40",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-fruity-cereal.webp
protein_powder,Optimum Nutrition,Gold Standard 100% Whey,Unflavored,29g scoop,110,24,1,1,0,0,0,70,"Whey Protein Isolate, Whey Protein Concentrate, Soy Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/optimum-nutrition-gold-standard-100-whey-unflavored.webp
protein_powder,Ghost,Ghost Whey,Cinnabon,36g scoop,130,25,4,1.5,2,0,0,160,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Cinnabon Cinnamon (Makara Cinnamon), Natural and Artificial Flavor, Salt, Digestive Enzymes (Protease, Bromelain, Lactase), Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-cinnabon.webp
protein_powder,Ghost,Ghost Whey,Cereal Milk,35g scoop,130,25,4,1.5,2,0,0,160,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Natural and Artificial Flavor, Sunflower Lecithin, Salt, Digestive Enzymes (Protease, Bromelain, Lactase), Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-cereal-milk.webp
protein_powder,Ghost,Ghost Whey,Peanut Butter Cereal Milk,38g scoop,140,25,5,2.5,3,0,0,200,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Peanut Flour, Natural and Artificial Flavor, Sunflower Lecithin, Salt, Digestive Enzymes (Protease, Bromelain, Lactase), Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-peanut-butter-cereal-milk.webp
protein_powder,Ghost,Ghost Whey,Milk Chocolate,35g scoop,130,25,4,1.5,2,0,0,150,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Cocoa Processed with Alkali, Natural and Artificial Flavor, Sunflower Lecithin, Salt, Digestive Enzymes, Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-milk-chocolate.webp
protein_powder,Ghost,Ghost Whey,Coffee Ice Cream,35g scoop,130,25,4,1.5,2,0,0,160,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Natural and Artificial Flavor, Sunflower Lecithin, Salt, Digestive Enzymes (Protease, Bromelain, Lactase), Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-coffee-ice-cream.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Gourmet Chocolate,32g scoop,120,25,2,0.5,1,1,0,160,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Cocoa Powder (Processed with Alkali), Less than 1% of: Salt, Soy Lecithin, Natural and Artificial Flavor, Potassium Chloride, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-gourmet-chocolate.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Gourmet Vanilla,30g scoop,110,25,1,0,1,0,0,100,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Less than 1% of: Salt, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-gourmet-vanilla.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Fruity Pebbles,30g scoop,110,25,1,0,1,0,0,140,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Less than 1% of: Salt, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-fruity-pebbles.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Cocoa Pebbles,32g scoop,120,25,2,0.5,1,0,0,200,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Cocoa Powder (Processed with Alkali), Less than 2% of: Natural and Artificial Flavors, Salt, Potassium Chloride, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-cocoa-pebbles.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Dunkin Cappuccino,31g scoop,120,25,2,1,1,0,95,120,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Spray Dried Coffee, Less than 2% of: Natural and Artificial Flavor, Caffeine Anhydrous, Salt, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-dunkin-cappuccino.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Dunkin Mocha Latte,32g scoop,120,25,3,0.5,1,1,95,100,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Cocoa Powder (Processed with Alkali), Spray Dried Coffee, Less than 2% of: Natural and Artificial Flavor, Caffeine Anhydrous, Salt, Soy Lecithin, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-dunkin-mocha-latte.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Cookies & Cream,32g scoop,120,25,2,0.5,1,0,0,140,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Cocoa Powder (Processed with Alkali), Less than 1% of: Natural and Artificial Flavors, Salt, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-cookies-cream.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Strawberry,30g scoop,110,25,1,0,1,0,0,100,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Beet Powder (for Color), Less than 1% of: Citric Acid, Malic Acid, Salt, Soy Lecithin, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-strawberry.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Fudge Brownie,32g scoop,120,25,2,0.5,1,1,0,160,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Cocoa Powder (Processed with Alkali), Less than 1% of: Salt, Soy Lecithin, Natural and Artificial Flavors, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-fudge-brownie.webp
protein_powder,Ryse,Loaded Protein,Jet-Puffed Marshmallow,36g scoop,130,25,3,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder [Medium Chain Triglycerides (from Palm Kernel and Coconut Oil), Sodium Caseinate, Silicon Dioxide, Sunflower Lecithin], Organic Agave Inulin, Natural & Artificial Flavors, Salt, Gum Blend (Cellulose, Xanthan, Carrageenan), Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-jet-puffed-marshmallow.webp
protein_powder,Ryse,Loaded Protein,Skippy Peanut Butter,39g scoop,150,25,4,3.5,1,1,0,290,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Skippy Peanut Butter Flavor (Peanut Flour, Salt), Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate, Sunflower Lecithin], Organic Agave Inulin, Natural & Artificial Flavors, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-skippy-peanut-butter.webp
protein_powder,Ryse,Loaded Protein,Cinnamon Toast,36g scoop,130,25,3,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate], Organic Agave Inulin, Cinnamon, Natural & Artificial Flavors, Salt, Gum Blend, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-cinnamon-toast.webp
protein_powder,Ryse,Loaded Protein,Little Debbie Cosmic Brownies,39g scoop,140,25,5,2.5,2,1,0,170,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Alkalized Black Cocoa Powder, Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate], Organic Agave Inulin, Natural & Artificial Flavors, Chocolate Cookie Crumbs, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-little-debbie-cosmic-brownies.webp
protein_powder,Ryse,Loaded Protein,Little Debbie Strawberry Shortcake,38g scoop,140,25,4,2.5,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate], Organic Agave Inulin, Natural & Artificial Flavors, Beet Juice Powder (Color), Salt, Gum Blend, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-little-debbie-strawberry-shortcake.webp
protein_powder,Ryse,Loaded Protein,Vanilla Peanut Butter,39g scoop,140,25,4,2.5,1,1,0,240,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Peanut Flour, Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate], Organic Agave Inulin, Natural & Artificial Flavors, Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-vanilla-peanut-butter.webp
protein_powder,Ryse,Loaded Protein,Fruity Crunch,36g scoop,130,25,4,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate], Organic Agave Inulin, Natural & Artificial Flavors, Rice Crisp Flakes, Citric Acid, Sucralose, Red 40, Yellow 5",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-fruity-crunch.webp
protein_powder,Ryse,Loaded Protein,Blueberry Muffin,36g scoop,130,25,3,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Freeze Dried Blueberry Pieces, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-blueberry-muffin.webp
protein_powder,Ryse,Loaded Protein,Banana Pudding,36g scoop,130,25,4,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Vanilla Wafer Crumbs, Salt, Gum Blend, Sucralose, Beta-Carotene (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-banana-pudding.webp
protein_powder,Ryse,Loaded Protein,Chocolate Cookie Blast,38g scoop,140,25,4,2.5,1,1,0,180,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Alkalized Black Cocoa Powder, Chocolate Cookie Pieces, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-chocolate-cookie-blast.webp
protein_powder,Ryse,Loaded Protein,Vanilla Ice Cream,35g scoop,120,25,2,1.5,1,0,0,150,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Natural & Artificial Flavors, Salt, Gum Blend, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-vanilla-ice-cream.webp
protein_powder,Ryse,Loaded Protein,Milk Chocolate,36g scoop,130,25,3,2,1,1,0,150,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Cocoa Powder, Medium Chain Triglyceride Powder, Natural & Artificial Flavors, Salt, Gum Blend, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-milk-chocolate.webp
protein_powder,Ryse,Clear Protein,Kool-Aid Tropical Punch,27g scoop,100,22,1,0,0,0,0,110,"Whey Protein Isolate, Natural & Artificial Flavors, Malic Acid, Citric Acid, Sucralose, Sodium Citrate, Potassium Citrate, Vegetable Juice (Color), Acesulfame Potassium, Silicone (Anti-Foam)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-clear-protein-kool-aid-tropical-punch.webp
protein_powder,Ryse,Clear Protein,Country Time Lemonade,27g scoop,100,22,1,0,0,0,0,110,"Whey Protein Isolate, Citric Acid, Natural Flavor, Malic Acid, Sucralose, Sodium Citrate, Potassium Citrate, Acesulfame Potassium, Silicone (Anti-Foam), Turmeric (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-clear-protein-country-time-lemonade.webp
protein_powder,Ryse,Loaded Protein,Jet-Puffed Birthday Cake,36g scoop,130,25,3,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder [MCT Oil, Sodium Caseinate], Organic Agave Inulin, Natural & Artificial Flavors, Birthday Cake Sprinkles, Salt, Gum Blend, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-jet-puffed-birthday-cake.webp
protein_powder,Ryse,Loaded Protein,Lemon Cake (Casey Kelly),36g scoop,130,25,3,1.5,1,1,0,150,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Citric Acid, Salt, Gum Blend, Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-lemon-cake-casey-kelly.webp
protein_powder,Ryse,Loaded Protein,Mint Chip Ice Cream,36g scoop,130,25,3,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Cocoa Powder Processed with Alkali, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Salt, Gum Blend, Sucralose, Yellow 5, Blue 1",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-mint-chip-ice-cream.webp
protein_powder,Ryse,Loaded Protein,Chocolate Peanut Butter Cup,38g scoop,140,25,4,2.5,1,1,0,230,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Peanut Flour, Cocoa Powder, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-chocolate-peanut-butter-cup.webp
protein_powder,Ryse,Loaded Protein,Maple Glazed Donut (Nic Stella),36g scoop,130,25,3,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Salt, Gum Blend, Caramel Color, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-maple-glazed-donut-nic-stella.webp
protein_powder,Ryse,Loaded Protein,Raspberry Tart (FFGF),36g scoop,130,25,3,1.5,1,1,0,150,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Organic Agave Inulin, Natural & Artificial Flavors, Malic Acid, Beet Juice Powder (Color), Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-raspberry-tart-ffgf.webp
protein_powder,Ryse,Loaded Protein,Little Debbie Pumpkin Spice Rolls,37g scoop,130,25,4,2,1,1,0,160,"Instantized Whey Protein Isolate, Instantized Whey Protein Concentrate, Medium Chain Triglyceride Powder, Organic Agave Inulin, Spice Blend (Cinnamon, Nutmeg, Ginger, Cloves), Natural & Artificial Flavors, Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ryse-loaded-protein-little-debbie-pumpkin-spice-rolls.webp
protein_powder,Ghost,Ghost Whey,Trix Cereal Milk,35g scoop,130,25,4,1.5,2,0,0,160,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Natural and Artificial Flavor, Sunflower Lecithin, Salt, Digestive Enzymes (Protease, Bromelain, Lactase), Cellulose Gum, Xanthan Gum, Sucralose, Red 40, Yellow 6, Blue 1",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-trix-cereal-milk.webp
protein_powder,Ghost,Ghost Whey,Cocoa Puffs Cereal Milk,36g scoop,130,25,4,1.5,2,0,0,160,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Cocoa Processed with Alkali, Natural and Artificial Flavor, Sunflower Lecithin, Salt, Digestive Enzymes, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-cocoa-puffs-cereal-milk.webp
protein_powder,Ghost,Ghost Whey,Lucky Charms Cereal Milk,39g scoop,140,25,5,1.5,4,0,0,160,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Lucky Charms Marshmallow Pieces (Sugar, Modified Corn Starch, Corn Syrup, Dextrose, Gelatin, Yellow 5 & 6, Blue 1, Red 40), Natural and Artificial Flavor, Salt, Digestive Enzymes, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-lucky-charms-cereal-milk.webp
protein_powder,Ghost,Ghost Whey,Chocolate Chip Cookies,35g scoop,130,25,4,1.5,2,0,0,150,"Ghost Whey Protein Blend (Whey Protein Isolate 90%, Whey Protein Concentrate 80%, Hydrolyzed Whey Protein Isolate), Cookie Crumbs, Natural and Artificial Flavor, Salt, Digestive Enzymes, Cellulose Gum, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/ghost-ghost-whey-chocolate-chip-cookies.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Dunkin Glazed Donut,30g scoop,110,25,1,0,1,0,0,110,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Less than 1% of: Salt, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-dunkin-glazed-donut.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Cinnamon Cereal,30g scoop,110,25,1,0,1,0,0,130,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Cinnamon, Less than 1% of: Salt, Soy Lecithin, Sucralose, Steviol Glycosides",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-cinnamon-cereal.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Salted Caramel,30g scoop,110,25,1,0,1,0,0,160,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Less than 1% of: Sea Salt, Soy Lecithin, Sucralose, Steviol Glycosides (Stevia)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-salted-caramel.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Pebbles Birthday Cake,30g scoop,110,25,1,0,1,0,0,140,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Natural and Artificial Flavors, Less than 1% of: Salt, Soy Lecithin, Sucralose, Steviol Glycosides, Red 40, Yellow 5",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-pebbles-birthday-cake.webp
protein_powder,Dymatize,ISO100 Hydrolyzed,Chocolate Peanut Butter,32g scoop,120,25,2,1,1,0,0,160,"Hydrolyzed Whey Protein Isolate, Whey Protein Isolate, Peanut Flour, Cocoa Powder (Processed with Alkali), Less than 2% of: Salt, Soy Lecithin, Natural and Artificial Flavors, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/dymatize-iso100-hydrolyzed-chocolate-peanut-butter.webp
snack,Legendary Foods,Protein Pastry,Strawberry,61g pastry,180,20,22,9,0,9,0,360,"Protein Blend (Calcium Caseinate, Micellar Casein, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Collagen Peptides, Glycerin, Natural Flavors, Dried Strawberries, Cellulose, Sea Salt, Baking Soda, Citric Acid, Xanthan Gum, Modified Cellulose, Palm Oil, Red No. 40, Sunflower Lecithin, Sucralose, Sucrose Fatty Acid Esters, Yellow No. 5, Blue No. 1, Yellow No. 6, Gum Arabic, Sodium Alginate",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pastry-strawberry.webp
